coucode,casecode,indcode,ecorisk,dCi
8,22,8,0.000582985380868428,-0
8,22,9,0.000911921966421758,-0
8,22,10,0.000273110600472304,-0
8,22,11,0.000519460891165058,-0
8,22,12,0.000479613600795847,-0
8,22,13,0.000349267045670509,-0
8,22,14,0.00174739573409721,-0
8,22,15,0.000290278133452171,-0
8,22,16,0.00120361632515975,-0
8,22,17,0.000104015248224454,-0
8,22,18,0.00127612818766576,NaN
8,22,19,0.000662124456500379,-0
8,22,20,0.000662124486267124,-0
8,22,21,0.000957772416115499,-0
8,22,22,0.0297854609777034,0.150871484473487
8,22,23,0.000785902517293713,-0
8,22,24,0.000555259100762595,-0
8,22,25,0.00599478696557076,-0
8,22,26,0.00063467625241409,-0
8,22,27,0.00182426275213909,-0
8,22,28,0.000331796990219013,-0
8,22,29,0.000610251617597091,-0
8,22,30,5.32392911766211e-05,-0
8,22,31,9.38999680861752e-05,-0
8,22,32,5.72278084040034e-05,-0
8,22,33,0.00111314935055973,-0
8,22,34,0.00127612818766554,NaN
8,24,1,0.000134189462909107,-0
8,24,2,0.000594079571375583,-0
8,24,3,0.000208734847249592,-0
8,24,4,0.000100484478947838,-0
8,24,5,0.000123313830630467,-0
8,24,6,0.0001751711105622,-0
8,24,7,0.00119679727163102,-0
8,24,8,0.00018332463913584,-0
8,24,9,0.000183886995814064,-0
8,24,10,8.01704069207654e-05,-0
8,24,11,0.000168307643720667,-0
8,24,12,0.000289024661835779,-0
8,24,13,0.000107549933177631,-0
8,24,14,0.000475958430678158,-0
8,24,15,7.99147680706769e-05,-0
8,24,16,0.000252149834586768,-0
8,24,17,1.48132057090633e-05,-0
8,24,18,0.000338628683411835,NaN
8,24,19,0.000223871842885637,-0
8,24,20,0.000223871852950142,-0
8,24,21,0.00024599116083901,-0
8,24,22,0.000221448080049647,-0
8,24,23,0.00021749362125123,-0
8,24,24,0.0440922048809196,0.137395065389321
8,24,25,0.000659663124986332,-0
8,24,26,0.000181090161526232,-0
8,24,27,0.000367788273914038,-0
8,24,28,0.000113127289121939,-0
8,24,29,0.000201292583767554,-0
8,24,30,1.67782064002253e-05,-0
8,24,31,2.31378678184901e-05,-0
8,24,32,1.18420277536169e-05,-0
8,24,33,0.000166309250622221,-0
8,24,34,0.000338628683411502,NaN
8,33,1,0.00829643560130644,-0
8,33,2,0.00875293946503719,-0
8,33,3,0.0117700462368187,-0
8,33,4,0.00758673165409407,-0
8,33,5,0.00590400967281135,-0
8,33,6,0.024318640015378,-0
8,33,7,0.0100122531366773,-0
8,33,8,0.0119207290291991,-0
8,33,9,0.010689245214335,-0
8,33,10,0.00335355354493694,-0
8,33,11,0.00610347649569087,-0
8,33,12,0.00454059287623287,-0
8,33,13,0.00830380757414473,-0
8,33,14,0.0117779294704371,-0
8,33,15,0.0070805626942132,-0
8,33,16,0.0116657482059597,-0
8,33,17,0.00115827561156001,-0
8,33,18,0.0143551686895952,NaN
8,33,19,0.0118541165463388,-0
8,33,20,0.0118541170792573,-0
8,33,21,0.0124465466924976,-0
8,33,22,0.0103456693281285,-0
8,33,23,0.00893787456067818,-0
8,33,24,0.0143031004392445,-0
8,33,25,0.0149726518532874,-0
8,33,26,0.00870785111624739,-0
8,33,27,0.0114149892916136,-0
8,33,28,0.0161405455534692,-0
8,33,29,0.00967949252635769,-0
8,33,30,0.00122214419353683,-0
8,33,31,0.00132441923275717,-0
8,33,32,0.000592252142055716,-0
8,33,33,0.382698477310467,0.862619347275024
8,33,34,0.0143551686895949,NaN
8,20,1,0.0345608142143916,-0
8,20,2,0.0510902459138757,0.104333841333979
8,20,3,0.0200605693146714,-0
8,20,4,0.211713884259948,0.308072564935915
8,20,5,0.0447409857023058,0.188598159892423
8,20,6,0.0509708954124407,0.121718699245361
8,20,7,0.0677374235412297,0.393436033490804
8,20,8,0.0403121550629634,-0
8,20,9,0.0552932680427966,0.045265281104336
8,20,10,0.0205612244281298,0.0967050918380306
8,20,11,0.0396290366010428,0.0377058241765451
8,20,12,0.031224703609438,0.0104452140061492
8,20,13,0.0631871608232379,0.0807944685846567
8,20,14,0.104816977478112,0.129417210861237
8,20,15,0.0588797108199534,0.0690070044546973
8,20,16,0.0416878764310883,-0
8,20,17,0.0019249516507498,-0
8,20,18,0.0492581857084112,NaN
8,20,19,0.103393712918934,0.212947141035104
8,20,20,0.111489217816392,0.239016259702963
8,20,21,0.0218219836556119,-0
8,20,22,0.0845592109161381,0.250899760537155
8,20,23,0.0404134446625419,-0
8,20,24,0.0249726017918189,-0
8,20,25,0.0588805991198449,-0
8,20,26,0.0174381909613907,-0
8,20,27,0.0395330531237446,-0
8,20,28,0.0216820266972133,-0
8,20,29,0.0396369026901965,-0
8,20,30,0.00263638940906941,-0
8,20,31,0.00256072852128242,-0
8,20,32,0.00180054819825581,-0
8,20,33,0.0237824545510668,-0
8,20,34,0.0492581857084108,NaN
8,0,1,0.0816048151478957,-0
8,0,2,0.0678663345924149,0.104333841333979
8,0,3,0.08642078456616,-0
8,0,4,0.224445265425296,0.308072564935915
8,0,5,0.0542300043569578,0.188598159892423
8,0,6,0.0868129762863028,0.121718699245361
8,0,7,0.0893485318817072,0.393436033490804
8,0,8,0.0605062758537847,-0
8,0,9,0.0744417609594522,0.045265281104336
8,0,10,0.026211018585548,0.0967050918380306
8,0,11,0.0488216774642436,0.0377058241765451
8,0,12,0.0389752909069572,0.0104452140061492
8,0,13,0.0741887065437411,0.0807944685846567
8,0,14,0.121042758491649,0.129417210861237
8,0,15,0.0685041112242466,0.0690070044546973
8,0,16,0.0636154002751879,-0
8,0,17,0.00389158354406083,-0
8,0,18,0.0805856557605904,NaN
8,0,19,0.131873817038669,0.212947141035104
8,0,20,0.139969323216489,0.239016259702963
8,0,21,0.402403681315782,0.865552146541842
8,0,22,0.135480868659423,0.401771245010642
8,0,23,0.059885147921233,-0
8,0,24,0.0884863589595825,0.137395065389321
8,0,25,0.0925914233633024,-0
8,0,26,0.0337186200974515,-0
8,0,27,0.0618161619647606,-0
8,0,28,0.04473382399634,-0
8,0,29,0.0578318625510754,-0
8,0,30,0.00441375875851524,-0
8,0,31,0.00470664449314395,-0
8,0,32,0.0028329190628128,-0
8,0,33,0.414483601570119,0.862619347275024
8,0,34,0.08058565576059,NaN
9,21,1,0.140530673112223,-0
9,21,2,0.0248317268441397,-0
9,21,3,0.198941574720417,-0
9,21,4,0.129952163267504,-0
9,21,5,0.116738207253916,-0
9,21,6,0.0213048921849477,-0
9,21,7,0.0634690538678484,NaN
9,21,8,0.00289156419175518,-0
9,21,9,0.0367780037731257,-0
9,21,10,0.0438509269786055,-0
9,21,11,0.015576060632689,-0
9,21,12,0.00499019229105713,-0
9,21,13,0.019002260490657,-0
9,21,14,0.0190360348411106,-0
9,21,15,0.0334849780362337,-0
9,21,16,0.0666239258714708,-0
9,21,17,0.0272162459617494,-0
9,21,18,0.0163332285520297,-0
9,21,19,0.019502873617242,-0
9,21,20,0.0229666828160686,-0
9,21,21,0.76619705819703,0.892685393097183
9,21,22,0.0246783242255511,-0
9,21,23,0.00673594592591698,-0
9,21,24,0.00114627162664371,-0
9,21,25,0.00356551179921405,-0
9,21,26,0.0129176656290564,-0
9,21,27,0.0214588609414934,-0
9,21,28,0.0265744163602472,-0
9,21,29,0.0254490077991574,-0
9,21,30,0.00286695574492668,-0
9,21,31,0.00130615713444027,-0
9,21,32,0.00016448207345332,-0
9,21,33,0.0332349424891959,-0
9,21,34,0.00152453772499483,-0
9,22,1,1.37422315998892e-05,-0
9,22,2,4.49249127199014e-05,-0
9,22,3,2.13902562232748e-05,-0
9,22,4,8.58689559454229e-05,-0
9,22,5,6.55124039101729e-05,-0
9,22,6,0.000149474497069257,-0
9,22,7,0.000947987512660009,NaN
9,22,8,3.07048925095588e-05,-0
9,22,9,0.00116100201748215,-0
9,22,10,4.93679218035448e-05,-0
9,22,11,7.38812992430171e-05,-0
9,22,12,3.93945400686269e-05,-0
9,22,13,0.000637509959347526,-0
9,22,14,0.00046437404124966,-0
9,22,15,0.000209361837776201,-0
9,22,16,0.000251749974057747,-0
9,22,17,5.87919413529425e-05,-0
9,22,18,0.00123653151362091,-0
9,22,19,7.0461288874224e-05,-0
9,22,20,9.24970989583107e-05,-0
9,22,21,4.63765018177131e-05,-0
9,22,22,0.0390736548031944,0.102855448598077
9,22,23,0.00014745678920558,-0
9,22,24,1.2947884683312e-05,-0
9,22,25,8.20878601268671e-05,-0
9,22,26,0.000132924177400962,-0
9,22,27,0.000573679912231229,-0
9,22,28,7.53672179043541e-05,-0
9,22,29,0.000357021312117789,-0
9,22,30,6.52387804789267e-06,-0
9,22,31,1.97833289801164e-05,-0
9,22,32,7.03034870541686e-07,-0
9,22,33,2.2771924800602e-05,-0
9,22,34,4.32372026049066e-06,-0
9,24,1,0.000190914233100914,-0
9,24,2,0.000862028486160016,-0
9,24,3,0.000268125668118069,-0
9,24,4,0.00104998512414933,-0
9,24,5,0.00123267108187586,-0
9,24,6,0.000917368055099899,-0
9,24,7,0.00313720027231834,NaN
9,24,8,0.000115068732490342,-0
9,24,9,0.00408441679568572,-0
9,24,10,0.00179792474083085,-0
9,24,11,0.00308446534047813,-0
9,24,12,0.000631156073914396,-0
9,24,13,0.00491319600192386,-0
9,24,14,0.00894524144469666,-0
9,24,15,0.0031927021307333,-0
9,24,16,0.0019469826000309,-0
9,24,17,0.000584463120489209,-0
9,24,18,0.0222231616931622,-0
9,24,19,0.000859789491043816,-0
9,24,20,0.000790278990625226,-0
9,24,21,0.000947149256196211,-0
9,24,22,0.00341000475483633,-0
9,24,23,0.00236517621333376,-0
9,24,24,0.166972526132558,0.174657110319789
9,24,25,0.00257280674396743,-0
9,24,26,0.00181516258157211,-0
9,24,27,0.00120431919245123,-0
9,24,28,0.00192943766125075,-0
9,24,29,0.00147878511765076,-0
9,24,30,0.000244081441855171,-0
9,24,31,9.34339411043927e-05,-0
9,24,32,1.46586474008004e-05,-0
9,24,33,0.000166612767474428,-0
9,24,34,0.000110689121248342,-0
9,33,1,0.00493116362139912,-0
9,33,2,0.0135496119712869,-0
9,33,3,0.00602782840120686,-0
9,33,4,0.0165340659791895,-0
9,33,5,0.0121362348352424,-0
9,33,6,0.0237461250538215,-0
9,33,7,0.0156733160142387,NaN
9,33,8,0.00120214995366241,-0
9,33,9,0.00919078338589974,-0
9,33,10,0.00435521192742727,-0
9,33,11,0.00441518114711281,-0
9,33,12,0.00189571528285504,-0
9,33,13,0.00810190708451197,-0
9,33,14,0.00742523305841014,-0
9,33,15,0.0151614744078331,-0
9,33,16,0.0160827946190686,-0
9,33,17,0.0053886446903787,-0
9,33,18,0.00477886376477377,-0
9,33,19,0.00472187789289769,-0
9,33,20,0.00529565832976564,-0
9,33,21,0.00596347603312997,-0
9,33,22,0.0120693015907263,-0
9,33,23,0.00563748503151529,-0
9,33,24,0.00172136345114493,-0
9,33,25,0.00249907546862571,-0
9,33,26,0.0164580691490338,-0
9,33,27,0.00800257476808253,-0
9,33,28,0.00689861398289737,-0
9,33,29,0.0104307164227522,-0
9,33,30,0.00130422827689847,-0
9,33,31,0.00138551089870698,-0
9,33,32,0.00122083586688537,-0
9,33,33,0.647848593487675,0.736950871571474
9,33,34,0.000395764049760161,-0
9,20,1,0.00262606455897851,-0
9,20,2,0.0638943273523371,0.133375354110844
9,20,3,0.00387899229977118,-0
9,20,4,0.445891673902235,0.846
9,20,5,0.125033445421707,0.846
9,20,6,0.439095427944709,0.630719594974616
9,20,7,0.0531761046204461,NaN
9,20,8,0.00924555559785756,-0
9,20,9,0.156992732145152,0.295007585342782
9,20,10,0.0720777319724725,0.173700753238291
9,20,11,0.248695599627575,0.329583097628666
9,20,12,0.0361812391611251,0.0291873819728823
9,20,13,0.326219532398942,0.434035354159415
9,20,14,0.503805650423873,0.846
9,20,15,0.307223701189461,0.572942838747039
9,20,16,0.0450183353587287,-0
9,20,17,0.012995444971139,-0
9,20,18,0.491167832068058,0.845299352671258
9,20,19,0.0215876160542072,0.0310165162541456
9,20,20,0.0803699125919179,0.105355616283361
9,20,21,0.00890120699973063,-0
9,20,22,0.084062395586959,0.171048939521333
9,20,23,0.00394224403381893,-0
9,20,24,0.00273371320142846,-0
9,20,25,0.00254581815241817,-0
9,20,26,0.0176019492964212,-0
9,20,27,0.0181469715449066,-0
9,20,28,0.0163979989119718,-0
9,20,29,0.0258046347667962,-0
9,20,30,0.00243253499708485,-0
9,20,31,0.00132399715630793,-0
9,20,32,8.44082417870151e-05,-0
9,20,33,0.00803731436453148,-0
9,20,34,0.000940730536885925,-0
9,0,1,0.148292557757301,-0
9,0,2,0.103182619566644,0.133375354110844
9,0,3,0.209137911345737,-0
9,0,4,0.593513757229024,0.846
9,0,5,0.255206070996651,0.846
9,0,6,0.485213287735647,0.630719594974616
9,0,7,0.13640366228751,NaN
9,0,8,0.0134850433682748,-0
9,0,9,0.208206938117345,0.295007585342782
9,0,10,0.122131163541139,0.173700753238291
9,0,11,0.271845188047097,0.329583097628666
9,0,12,0.0437376973490186,0.0291873819728823
9,0,13,0.358874405935381,0.434035354159415
9,0,14,0.539676533809341,0.846
9,0,15,0.359272217602038,0.572942838747039
9,0,16,0.129923788423356,-0
9,0,17,0.0462435906851091,-0
9,0,18,0.535739617591645,0.845299352671258
9,0,19,0.0467426183442646,0.0310165162541456
9,0,20,0.109515029827336,0.105355616283361
9,0,21,0.782055266987905,0.892685393097183
9,0,22,0.163293680961267,0.27390438811941
9,0,23,0.0188283079937892,-0
9,0,24,0.172586822296458,0.174657110319789
9,0,25,0.0112653000243533,-0
9,0,26,0.0489257708334838,-0
9,0,27,0.049386406359165,-0
9,0,28,0.0518758341342714,-0
9,0,29,0.0635201654184743,-0
9,0,30,0.00685432433881261,-0
9,0,31,0.00412888245953957,-0
9,0,32,0.00148508786439705,-0
9,0,33,0.689310235033677,0.736950871571474
9,0,34,0.00297604515314953,-0
10,21,1,0.0490398391508663,-0
10,21,2,0.00577041529722788,-0
10,21,3,0.0433285013284415,-0
10,21,4,0.000889572328766297,-0
10,21,5,0.00712036862449483,-0
10,21,6,0.00526955515698146,-0
10,21,7,0.00669908174444567,-0
10,21,8,0.00166097348405614,-0
10,21,9,0.00184758632513182,-0
10,21,10,0.00434805415472517,-0
10,21,11,0.00170918332354275,-0
10,21,12,0.00119881645535735,-0
10,21,13,0.000921652906263892,-0
10,21,14,0.00074075331807566,-0
10,21,15,0.00644269083926963,-0
10,21,16,0.00965199822103835,-0
10,21,17,0.00650641225610926,-0
10,21,18,0.00535988938142262,-0
10,21,19,0.0124860013419476,-0
10,21,20,0.0125073653135385,-0
10,21,21,0.656890117591952,0.857008545450418
10,21,22,0.00658189633935946,-0
10,21,23,0.00279779788744772,-0
10,21,24,0.00435513826972,-0
10,21,25,0.00620463381714909,-0
10,21,26,0.00772082929002693,-0
10,21,27,0.0112848512661177,-0
10,21,28,0.0155232366826464,-0
10,21,29,0.0116010729136691,-0
10,21,30,0.00179790026759763,-0
10,21,31,0.00164892340644607,-0
10,21,32,0.000812368529533036,-0
10,21,33,0.0108043176000312,-0
10,21,34,7.54601581220982e-09,-0
10,22,1,0.00039275670768768,-0
10,22,2,0.00236797766276675,-0
10,22,3,0.000282645741145671,-0
10,22,4,0.000106463955495961,-0
10,22,5,0.000604160074500593,-0
10,22,6,0.000440224593217131,-0
10,22,7,0.00433963901091006,-0
10,22,8,0.00026324287631363,-0
10,22,9,0.000505273358295089,-0
10,22,10,0.000508915906112906,-0
10,22,11,0.000338473009946383,-0
10,22,12,0.000218580962641268,-0
10,22,13,0.00015892729131961,-0
10,22,14,0.000699738172793674,-0
10,22,15,0.00118036865005522,-0
10,22,16,0.0012705714404031,-0
10,22,17,0.00103578121394254,-0
10,22,18,0.00463776537773108,-0
10,22,19,0.00118894807442682,-0
10,22,20,0.00110414115994251,-0
10,22,21,0.0011426828513722,-0
10,22,22,0.0357418648615826,0.095379611141062
10,22,23,0.00170401278598986,-0
10,22,24,0.0018575166090703,-0
10,22,25,0.00789013901111657,-0
10,22,26,0.0014414212975149,-0
10,22,27,0.00319125036111689,-0
10,22,28,0.000807694861503783,-0
10,22,29,0.00137418652656707,-0
10,22,30,0.000593746897405323,-0
10,22,31,0.000234836235418201,-0
10,22,32,8.30071179631631e-05,-0
10,22,33,0.000556892283133492,-0
10,22,34,1.0095458913284e-09,-0
10,24,1,8.49181324459325e-05,-0
10,24,2,0.000864452726902942,-0
10,24,3,6.66812340767153e-05,-0
10,24,4,1.86126678239917e-05,-0
10,24,5,0.000132779583690401,-0
10,24,6,0.000108046061790601,-0
10,24,7,0.00171523228606973,-0
10,24,8,7.39311191689795e-05,-0
10,24,9,4.92290810386597e-05,-0
10,24,10,0.000129624513790394,-0
10,24,11,6.47829420260537e-05,-0
10,24,12,5.44963457337344e-05,-0
10,24,13,3.54206209237651e-05,-0
10,24,14,4.0806420089079e-05,-0
10,24,15,0.000340236051797671,-0
10,24,16,0.000274719554861691,-0
10,24,17,0.000246531702765673,-0
10,24,18,0.000226506956486627,-0
10,24,19,0.000304825505399453,-0
10,24,20,0.000279939837599885,-0
10,24,21,0.000227549378647662,-0
10,24,22,0.000629184133773331,-0
10,24,23,0.000521774526771268,-0
10,24,24,0.0756701674933888,0.13392045521647
10,24,25,0.00360204293353905,-0
10,24,26,0.000305103795485429,-0
10,24,27,0.000832802539053379,-0
10,24,28,0.000218566852609792,-0
10,24,29,0.000297462563588757,-0
10,24,30,0.000239413755010354,-0
10,24,31,5.94793195336507e-05,-0
10,24,32,1.54713613029767e-05,-0
10,24,33,0.000603709904193783,-0
10,24,34,2.26149099447071e-10,-0
10,33,1,0.00586590327553904,-0
10,33,2,0.00483967736137425,-0
10,33,3,0.00335977561800016,-0
10,33,4,0.000811975062887438,-0
10,33,5,0.00603242803969573,-0
10,33,6,0.0096227204402316,-0
10,33,7,0.00595287587087756,-0
10,33,8,0.00130473091882488,-0
10,33,9,0.00137448417668551,-0
10,33,10,0.00351787959323147,-0
10,33,11,0.00146656166294135,-0
10,33,12,0.000761355101493,-0
10,33,13,0.000721137961069429,-0
10,33,14,0.000779909440050686,-0
10,33,15,0.00461365229926736,-0
10,33,16,0.00755957364733484,-0
10,33,17,0.00631870733824969,-0
10,33,18,0.00721927952525447,-0
10,33,19,0.00862583832585839,-0
10,33,20,0.00746356253480396,-0
10,33,21,0.00693427574409844,-0
10,33,22,0.00553150727205287,-0
10,33,23,0.00309327242054902,-0
10,33,24,0.00460127885046469,-0
10,33,25,0.00817418390013724,-0
10,33,26,0.0117800472371986,-0
10,33,27,0.0143287035109287,-0
10,33,28,0.012895850226075,-0
10,33,29,0.015159130551579,-0
10,33,30,0.00283758585089033,-0
10,33,31,0.00264264039231799,-0
10,33,32,0.00109914931112842,-0
10,33,33,0.620101062404995,0.846249162438185
10,33,34,6.62837285059226e-09,-0
10,20,1,0.0152881460361335,-0
10,20,2,0.095435926010741,0.12394801089573
10,20,3,0.00777940783396291,-0
10,20,4,0.0147563477576013,0.012871117599182
10,20,5,0.0412453009936081,0.0470246647426092
10,20,6,0.112500527501169,0.151206755087891
10,20,7,0.124014542719382,0.281687157289644
10,20,8,0.00510225961754884,-0
10,20,9,0.0230469436793895,0.0186385220919352
10,20,10,0.0427697303348193,0.055552163030605
10,20,11,0.0225084799963491,0.0204649776292459
10,20,12,0.0116997907139516,0.00788195775181944
10,20,13,0.0104455169297178,0.00756684087827808
10,20,14,0.0258662436446517,0.02189724257489
10,20,15,0.0512149119466996,0.0561339195561672
10,20,16,0.0223405067478024,-0
10,20,17,0.0137647350787892,-0
10,20,18,0.105270608130192,0.519040067584569
10,20,19,0.111925007138645,0.294769202445155
10,20,20,0.146235659729912,0.393389935974032
10,20,21,0.0101153182578713,-0
10,20,22,0.0886089538313346,0.158616597953769
10,20,23,0.0105380909542224,-0
10,20,24,0.0177266461255816,-0
10,20,25,0.0445538031478409,-0
10,20,26,0.0241887989178189,-0
10,20,27,0.0307465250365972,-0
10,20,28,0.0227313636358959,-0
10,20,29,0.0282175339381923,-0
10,20,30,0.00526802264439841,-0
10,20,31,0.00379745521631003,-0
10,20,32,0.00116690822703758,-0
10,20,33,0.0118016115924291,-0
10,20,34,1.62120356028694e-08,-0
10,0,1,0.0706715633026729,-0
10,0,2,0.109278449059013,0.12394801089573
10,0,3,0.0548170117556266,-0
10,0,4,0.0165829717725757,0.012871117599182
10,0,5,0.0551350373159891,0.0470246647426092
10,0,6,0.12794107375339,0.151206755087891
10,0,7,0.142721371631685,0.281687157289644
10,0,8,0.00840513801591125,-0
10,0,9,0.0268235166205404,0.0186385220919352
10,0,10,0.0512742045026793,0.055552163030605
10,0,11,0.0260874809348065,0.0204649776292459
10,0,12,0.0139330395791769,0.00788195775181944
10,0,13,0.0122826557092957,0.00756684087827808
10,0,14,0.0281274509956606,0.02189724257489
10,0,15,0.063791859787089,0.0561339195561672
10,0,16,0.0410973696114413,-0
10,0,17,0.027872167589857,-0
10,0,18,0.122714049371087,0.519040067584569
10,0,19,0.134530620386277,0.294769202445155
10,0,20,0.167590668575797,0.393389935974032
10,0,21,0.675309943823941,0.857008545450418
10,0,22,0.137093406438103,0.253996209094831
10,0,23,0.0186549485749803,-0
10,0,24,0.104210747348226,0.13392045521647
10,0,25,0.0704248028097828,-0
10,0,26,0.0454362005380449,-0
10,0,27,0.0603841327138147,-0
10,0,28,0.0521767122587311,-0
10,0,29,0.0566493864935965,-0
10,0,30,0.0107366694153016,-0
10,0,31,0.00838333457002605,-0
10,0,32,0.00317690454696484,-0
10,0,33,0.643867593784782,0.846249162438185
10,0,34,3.16221191454247e-08,-0
11,21,1,0.0335763180360087,-0
11,21,2,0.00355980313813253,-0
11,21,3,0.0462616102516508,-0
11,21,4,0.0012512027464221,-0
11,21,5,0.00610014660661207,-0
11,21,6,0.0121521815037687,-0
11,21,7,0.00396756696052103,-0
11,21,8,0.00273401995344813,-0
11,21,9,0.00447167901989609,-0
11,21,10,0.00712961330935569,-0
11,21,11,0.00277288956853727,-0
11,21,12,0.00170484608208821,-0
11,21,13,0.00271205078666048,-0
11,21,14,0.000829572434552728,-0
11,21,15,0.00352365725521442,-0
11,21,16,0.0181737757170012,-0
11,21,17,0.00866232153199697,-0
11,21,18,0.00580476544697806,-0
11,21,19,0.0138691920118732,-0
11,21,20,0.0200637959041865,-0
11,21,21,0.754615299679292,0.812051992038994
11,21,22,0.00871553691903182,-0
11,21,23,0.0018338030430386,-0
11,21,24,0.00258491608872879,-0
11,21,25,0.0124752530375373,-0
11,21,26,0.0215606560415176,-0
11,21,27,0.0104560005689611,-0
11,21,28,0.0183026733791735,-0
11,21,29,0.012333542460613,-0
11,21,30,0.0045253864431738,-0
11,21,31,0.000596653183420504,-0
11,21,32,0.000133918527249977,-0
11,21,33,0.00802344263806121,-0
11,21,34,1.65332592061418e-09,-0
11,22,1,7.15791133913957e-05,-0
11,22,2,0.000405525979400023,-0
11,22,3,5.6868703025903e-05,-0
11,22,4,3.65425979426126e-05,-0
11,22,5,0.000294184797797969,-0
11,22,6,0.000491143573044917,-0
11,22,7,0.00092300968386072,-0
11,22,8,0.000125757215419742,-0
11,22,9,0.000315592488672634,-0
11,22,10,0.000364787745287698,-0
11,22,11,0.000310627721220369,-0
11,22,12,0.000135952416262297,-0
11,22,13,0.000177985808272885,-0
11,22,14,0.00027681145786862,-0
11,22,15,0.000656385063153131,-0
11,22,16,0.001079987977328,-0
11,22,17,0.0004741097538985,-0
11,22,18,0.00199654956659134,-0
11,22,19,0.000428031745084767,-0
11,22,20,0.000272415410104587,-0
11,22,21,0.000296431597170743,-0
11,22,22,0.0484746645330275,0.214246368559804
11,22,23,0.000468174660640086,-0
11,22,24,0.000265080102361148,-0
11,22,25,0.00781317918017477,-0
11,22,26,0.00147660920411441,-0
11,22,27,0.00148789307623864,-0
11,22,28,0.000450233934207067,-0
11,22,29,0.00128393887876788,-0
11,22,30,0.000300303792231449,-0
11,22,31,9.79563937751893e-05,-0
11,22,32,4.70338848856944e-06,-0
11,22,33,0.000275844042869067,-0
11,22,34,1.43564604648816e-10,-0
11,24,1,0.000387291817081525,-0
11,24,2,0.00704360887319788,-0
11,24,3,0.000369758350725835,-0
11,24,4,0.000132023550347471,-0
11,24,5,0.00130248168704683,-0
11,24,6,0.00165809902867997,-0
11,24,7,0.0224240905187301,-0
11,24,8,0.00102422647592482,-0
11,24,9,0.000791119969281384,-0
11,24,10,0.000974693596739851,-0
11,24,11,0.0011063845489252,-0
11,24,12,0.000931807778030036,-0
11,24,13,0.000839270425840088,-0
11,24,14,0.000750362978302443,-0
11,24,15,0.00804615989170221,-0
11,24,16,0.00169638074583933,-0
11,24,17,0.00101531229010465,-0
11,24,18,0.00193012294588402,-0
11,24,19,0.00158202501283011,-0
11,24,20,0.000618547040505901,-0
11,24,21,0.00185682759440875,-0
11,24,22,0.00751139135540146,-0
11,24,23,0.00165216454726957,-0
11,24,24,0.467026491883541,0.6368746795424
11,24,25,0.023870676864102,-0
11,24,26,0.00260339515940267,-0
11,24,27,0.00237527425304607,-0
11,24,28,0.00115763727813867,-0
11,24,29,0.00563877230817966,-0
11,24,30,0.000706706172482474,-0
11,24,31,0.000387912837155335,-0
11,24,32,2.42259077202212e-05,-0
11,24,33,0.000964184040934346,-0
11,24,34,4.05113609325269e-10,-0
11,33,1,0.00254145201961486,-0
11,33,2,0.00244838518796897,-0
11,33,3,0.00145511734704629,-0
11,33,4,0.000585774522662397,-0
11,33,5,0.0160698341069261,-0
11,33,6,0.0171898131835608,-0
11,33,7,0.00387409988694642,-0
11,33,8,0.00254137641722474,-0
11,33,9,0.0025767717424392,-0
11,33,10,0.00580546255845305,-0
11,33,11,0.00177507222703066,-0
11,33,12,0.00087286306353962,-0
11,33,13,0.00190560890810554,-0
11,33,14,0.000543115529788474,-0
11,33,15,0.00242422695222511,-0
11,33,16,0.0127730438309078,-0
11,33,17,0.00628192745403355,-0
11,33,18,0.00341028704013824,-0
11,33,19,0.00559211846250185,-0
11,33,20,0.00870171756826188,-0
11,33,21,0.00380203850713889,-0
11,33,22,0.00755719283310896,-0
11,33,23,0.000891186863019811,-0
11,33,24,0.00556992862989514,-0
11,33,25,0.00566183482831151,-0
11,33,26,0.0156547753772759,-0
11,33,27,0.0116616647912918,-0
11,33,28,0.00672517702117226,-0
11,33,29,0.0132435652613818,-0
11,33,30,0.00394489687201804,-0
11,33,31,0.00147560035690919,-0
11,33,32,0.000545280953174077,-0
11,33,33,0.668913120282386,0.873966324865109
11,33,34,1.87071469426314e-09,-0
11,20,1,0.00996028754842659,-0
11,20,2,0.116118724403928,0.0513848411042107
11,20,3,0.004165928148123,-0
11,20,4,0.0303680698681207,0.0285290224575829
11,20,5,0.12681494928491,0.18545669373183
11,20,6,0.240032398331776,0.384292685020464
11,20,7,0.268987670438353,0.374240183450099
11,20,8,0.0155892075282378,-0
11,20,9,0.0637590619787717,0.0510702105012713
11,20,10,0.0941322223251163,0.160408402809553
11,20,11,0.0641532354349972,0.0507844688833479
11,20,12,0.0325338875029547,0.0227847251980682
11,20,13,0.046010612596645,0.0417734366350038
11,20,14,0.129912598047544,0.133056079004762
11,20,15,0.105981511561356,0.12713978966929
11,20,16,0.0476836616875963,-0
11,20,17,0.018684243641371,-0
11,20,18,0.317500711656251,0.557610908627392
11,20,19,0.128196157009234,0.188469715117161
11,20,20,0.342445521279539,0.49989195102365
11,20,21,0.00545789572787791,-0
11,20,22,0.156318290791528,0.356292395181253
11,20,23,0.0135770043654464,-0
11,20,24,0.0194352177021831,-0
11,20,25,0.0955151680313631,-0
11,20,26,0.0762910674497664,-0
11,20,27,0.0377543974683257,-0
11,20,28,0.0380471089494745,-0
11,20,29,0.0538784622114834,-0
11,20,30,0.0126680639744005,-0
